ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
1,20120518 8:00,0.119067751,1.886660523,-0.681693247,5.056360253,-1.233729695
1,20120518 9:00,0.21332581,1.702452232,-0.786594483,4.890510256,-1.251920947
1,20120518 10:00,0.235974058,1.731169114,-0.799006461,4.964315626,-1.26027909
1,20120518 11:00,0.183065498,1.856542818,-0.69250368,4.808221511,-0.874329546
1,20120518 12:00,0.136829244,2.000127227,-0.600014423,4.873967674,-0.520337608
1,20120518 13:00,0.102246028,2.040751109,-0.606820992,4.905356164,-0.437247834
1,20120518 14:00,0.20477398,1.807163789,-0.890294559,4.375145176,-0.642268165
1,20120518 15:00,0.168875101,1.386916736,-1.253044632,3.662965777,-0.886129278
1,20120518 16:00,0.174137764,1.12916521,-1.09889587,3.81990823,-1.627545726
1,20120518 17:00,0.237477673,1.079435975,-1.053251821,3.71089685,-1.377784747
1,20120518 18:00,0.132976223,1.313023296,-1.168162717,3.892865261,-1.790775342
1,20120518 19:00,0.066817028,1.492678911,-0.968770292,4.111736357,-1.50659848
1,20120518 20:00,0.016257869,1.55221391,-0.644056926,3.734226134,-0.838930353
1,20120518 21:00,0.047363967,1.417034441,-0.234061259,3.003807477,0.102589872
1,20120518 22:00,0.053942298,1.205159886,0.368520265,1.898423609,1.090817366
1,20120518 23:00,0.002234869,0.756546156,1.968464296,0.593256241,2.98959079
1,20120519 0:00,0.000922141,-0.484583473,3.285335147,-0.850190152,4.906063811
1,20120519 1:00,0.039464099,0.608873531,2.687463261,0.775777564,3.749648402
1,20120519 2:00,0.097359267,0.783891661,2.504804218,1.007171899,3.36757602
1,20120519 3:00,0.053942297,1.154393751,2.492438518,1.491977567,3.333112921
1,20120519 4:00,0.025561507,1.346701979,2.731979779,1.769996133,3.694337256
1,20120519 5:00,0.042853115,1.30929891,2.911459071,1.724667019,3.983231629
1,20120519 6:00,0.043886852,1.180858186,2.990246241,1.565367561,4.215963915
1,20120519 7:00,0,0.850229178,2.082250608,1.566662678,4.228728026
1,20120519 8:00,0.013153721,0.814943265,1.778761017,1.805827719,4.616331523
1,20120519 9:00,0.020008106,0.670976738,1.807025473,1.609401558,4.917564537
1,20120519 10:00,0.003474179,0.44655833,1.735657722,1.045593719,4.501454526
1,20120519 11:00,0,0.212259865,1.940575025,0.406669063,3.439480511
1,20120519 12:00,0.002140893,-0.242928417,0.809290193,-0.043168431,2.122649751
1,20120519 13:00,0,0.115929322,-0.358031819,0.152826024,1.250860986
1,20120519 14:00,0,0.535125972,-0.526205329,0.809882326,1.0181287
1,20120519 15:00,0,1.154040892,-0.731122632,1.527809152,0.963243023
1,20120519 16:00,0,1.461381197,-0.745961471,2.046719582,0.863682959
1,20120519 17:00,0,1.513604349,-0.836407728,2.37870138,0.63903461
1,20120519 18:00,0,1.566886078,-1.016593632,2.649812653,0.3305686
1,20120519 19:00,0.004228925,1.526660136,-1.192186562,2.81342917,-0.005978454
1,20120519 20:00,0.014942206,1.409510904,-1.359653461,2.869119224,-0.361246203
1,20120519 21:00,0.041537449,1.379165019,-1.592128607,2.950279924,-0.761613811
1,20120519 22:00,0.05507001,1.047124574,-1.457872444,3.008128507,-1.206230336
1,20120519 23:00,0.026219339,1.182269622,-1.22928366,2.797887759,-1.455130495
1,20120520 0:00,0.056291704,1.501607138,-0.868911852,2.148602163,-1.113052327
1,20120520 1:00,0.036838642,1.48478693,0.275589814,1.938258174,0.375340546
1,20120520 2:00,0.04416878,1.465223779,0.433892817,1.895533818,0.548859878
1,20120520 3:00,0.045484447,1.50741881,0.299917001,1.953877831,0.380910302
1,20120520 4:00,0.048867588,1.650498323,0.165941186,2.148664144,0.216816711
1,20120520 5:00,0.061272437,1.740258661,0.097895574,2.266730376,0.087426987
1,20120520 6:00,0.194906488,1.801249659,0.136678047,2.423386349,0.153407177
1,20120520 7:00,0.014266752,1.349379241,0.131389528,3.089978189,0.402332442
1,20120520 8:00,0.074147164,2.210541456,-0.084734617,3.369294411,0.269086732
1,20120520 9:00,0.086458039,2.124233439,-0.747914905,3.084465369,-0.171780905
1,20120520 10:00,0.073677284,1.651649096,-1.574686715,2.807905557,-0.874855533
1,20120520 11:00,0.066159193,1.170242156,-1.996710534,2.719700434,-1.700893244
1,20120520 12:00,0.069542336,0.900961143,-2.104948891,2.758749577,-2.606192873
1,20120520 13:00,0.075838737,0.908249375,-2.117288768,2.914486747,-3.239859768
1,20120520 14:00,0.116718352,0.914770425,-2.107769434,2.981099991,-3.57575892
1,20120520 15:00,0.121981014,0.912468878,-2.097544964,3.05184785,-3.850819196
1,20120520 16:00,0.148200354,0.854546609,-2.090493605,3.045875628,-4.069753464
1,20120520 17:00,0.210506528,0.772074504,-2.10671173,2.981099991,-4.407366388
1,20120520 18:00,0.425241975,0.678478254,-2.104243755,2.84971111,-4.903503146
1,20120520 19:00,0.386617792,0.678478254,-2.080269135,2.798258121,-5.316093559
1,20120520 20:00,0.381918985,0.70302809,-2.125397831,2.827200427,-5.572730793
1,20120520 21:00,0.470350513,0.71607019,-2.242802954,2.806986753,-5.930480528
1,20120520 22:00,0.478714404,0.818872629,-2.384535264,2.835469658,-6.149414797
1,20120520 23:00,0.362371946,1.556902073,-3.277589846,3.043578619,-5.629285243
1,20120521 0:00,0.376468367,2.055570616,-3.289224588,3.18323673,-4.866657065
1,20120521 1:00,0.365003281,3.166476914,-4.055314969,4.632899613,-5.865092352
1,20120521 2:00,0.490179484,4.398942403,-4.800775202,6.411901121,-6.928378671
1,20120521 3:00,0.477868609,3.554529632,-4.719528413,5.164224019,-6.682654871
1,20120521 4:00,0.528051865,3.58134969,-4.201894229,5.081820709,-6.013234478
1,20120521 5:00,0.474485472,4.489041036,-3.605526042,6.419484248,-5.42926125
1,20120521 6:00,0.386993698,3.985326818,-2.96685927,6.621195417,-4.76236888
1,20120521 7:00,0.410393752,2.576016569,-2.742383604,5.132880429,-4.906971774
1,20120521 8:00,0.410111825,1.803682705,-2.74112721,4.307330709,-5.966718862
1,20120521 9:00,0.509444587,1.993518429,-2.673281953,4.885164959,-5.904529505
1,20120521 10:00,0.587820674,2.066435463,-3.048524857,4.740580011,-6.096153621
1,20120521 11:00,0.368010515,1.881209436,-3.339589386,4.334124423,-6.704395866
1,20120521 12:00,0.301193492,1.847265299,-3.30315397,4.473148411,-7.049218153
1,20120521 13:00,0.364063518,1.97633683,-3.62772233,4.510558503,-7.326289434
1,20120521 14:00,0.341979129,2.144800321,-3.869368709,4.616216734,-7.445612102
1,20120521 15:00,0.29658866,2.222746115,-4.036050267,4.637449489,-7.48454365
1,20120521 16:00,0.222253541,2.236575207,-4.334653158,4.431188444,-7.715604919
1,20120521 17:00,0.260877727,2.348046074,-4.420506724,4.557068346,-7.817231429
1,20120521 18:00,0.365003279,2.407972142,-4.524368599,4.633405154,-7.851612537
1,20120521 19:00,0.587632727,2.400429001,-4.477044438,4.494886708,-7.796501643
1,20120521 20:00,0.283432002,2.601579438,-4.306174902,4.793156355,-7.375333073
1,20120521 21:00,0.179682357,2.486756063,-4.426369894,4.825511029,-7.526003221
1,20120521 22:00,0.187388401,2.529081468,-4.312038072,4.655648992,-7.253482382
1,20120521 23:00,0.158255801,2.488432317,-4.357268243,4.550496303,-7.178147307
1,20120522 0:00,0.10967014,3.229336426,-4.717434423,5.161190768,-7.206966765
1,20120522 1:00,0.368386417,2.315693449,-4.949723338,4.024934937,-8.042845577
1,20120522 2:00,0.466027618,2.345492375,-4.675596234,4.032712523,-7.446868333
1,20120522 3:00,0.585565252,2.1543208,-4.31514181,3.888271644,-6.970697796
1,20120522 4:00,0.703129391,2.273058062,-4.057169526,3.976602797,-6.452961666
1,20120522 5:00,0.713466757,2.416551354,-3.919348716,4.261595761,-6.243911187
1,20120522 6:00,0.556338681,2.114436083,-3.3948219,3.909937776,-5.608813385
1,20120522 7:00,0.520251844,2.187787287,-3.08989967,4.473812744,-5.272621093
1,20120522 8:00,0.414152792,2.272141172,-3.163606037,4.554921853,-5.400374164
1,20120522 9:00,0.305234458,2.44176583,-3.025785227,4.862136491,-5.22188662
1,20120522 10:00,0.327882709,2.358787281,-2.983378825,4.766583294,-5.335580741
1,20120522 11:00,0.191899254,2.245092915,-3.189352781,4.518811633,-5.688888276
1,20120522 12:00,0.149422046,2.213001764,-3.506895965,4.368815336,-6.176672729
1,20120522 13:00,0.288506712,2.268932056,-3.651784508,4.409369891,-6.427288801
1,20120522 14:00,0.298656137,2.301940098,-3.78354726,4.341593786,-6.463353065
1,20120522 15:00,0.343012866,2.082803377,-3.865835875,3.974936171,-6.581937255
1,20120522 16:00,0.478338487,1.946645205,-4.018801828,3.709387172,-6.858837451
1,20120522 17:00,0.337750204,1.759599635,-4.139458141,3.368840023,-7.060552826
1,20120522 18:00,0.316699551,1.588141196,-4.31514181,3.040514796,-7.3674047
1,20120522 19:00,0.460858927,1.495076856,-4.641772079,2.906629212,-7.890642158
1,20120522 20:00,0.664693163,1.384133161,-5.012323266,2.665524053,-8.379037869
1,20120522 21:00,0.811953748,1.191586251,-5.147619885,2.336643284,-8.760463305
1,20120522 22:00,0.86692979,1.147575528,-5.373282529,2.24497888,-9.231743772
1,20120522 23:00,0.908373269,1.356168014,-5.68325314,2.596081323,-9.676740115
1,20120523 0:00,0.961657731,2.545832851,-7.53449456,3.624944812,-10.85219062
1,20120523 1:00,0.940795016,2.59020435,-7.465463207,4.192340291,-11.55422793
1,20120523 2:00,0.916079269,2.96896374,-8.070900162,4.652367206,-12.31993738
1,20120523 3:00,0.91673712,3.34080758,-8.624100872,5.248326382,-13.21425876
1,20120523 4:00,0.924913049,4.094602603,-8.947587977,6.422834692,-13.83772852
1,20120523 5:00,0.872286424,4.458998927,-8.634799862,6.81857837,-13.69634057
1,20120523 6:00,0.909125074,3.265800454,-7.598885904,5.592509547,-12.67511073
1,20120523 7:00,0.94070104,2.647656617,-7.024287213,5.006594627,-12.36933799
1,20120523 8:00,0.879710539,2.547115149,-6.57492964,4.671116484,-11.87618363
1,20120523 9:00,0.863828566,5.240456153,-5.244478784,9.271385631,-9.098676942
1,20120523 10:00,0.970961384,5.802211653,-4.590581699,9.715341737,-7.594513554
1,20120523 11:00,0.815712785,5.312271487,-1.402282723,8.803992929,-2.254989046
1,20120523 12:00,0.555774822,3.530719241,0.825624575,6.082669229,1.789898797
1,20120523 13:00,0.490367432,2.746070222,1.142818156,4.42670626,2.222579998
1,20120523 14:00,0.244337933,2.550306942,1.368126296,4.062434583,2.472989985
1,20120523 15:00,0.261441591,2.280600466,1.900558379,3.629861968,3.374125242
1,20120523 16:00,0.109576168,1.697566348,2.603544947,2.63213256,4.472862938
1,20120523 17:00,0.165961839,0.939515601,2.704241322,1.367895566,4.609140482
1,20120523 18:00,0.25364157,0.364460964,2.50221922,0.456546758,4.311033355
1,20120523 19:00,0.430692591,0.019215396,2.234115121,-0.117984673,4.293146928
1,20120523 20:00,0.28192838,-0.265918077,2.15607543,-0.666401039,4.431127941
1,20120523 21:00,0.302039279,-0.451574015,2.004401516,-1.15455187,4.562295076
1,20120523 22:00,0.198101677,-0.670743774,2.278169785,-1.575071378,4.622768236
1,20120523 23:00,0.219904136,-1.469223894,3.424220404,-2.288213539,5.042673418
1,20120524 0:00,0.210600502,-2.10492259,3.846515827,-3.059612383,5.43702656
1,20120524 1:00,0.34949722,-3.729468643,4.267950079,-6.546293943,7.23321522
1,20120524 2:00,0.46151676,-3.628980483,3.731153326,-6.214399486,5.978734343
1,20120524 3:00,0.557560367,-4.066662245,3.59816861,-7.318414309,6.052890848
1,20120524 4:00,0.586411032,-3.884667023,3.907251808,-7.194212642,6.544177694
1,20120524 5:00,0.664505204,-3.594367895,4.168970587,-6.601494684,6.860115304
1,20120524 6:00,0.613852067,-3.306301837,4.21572777,-6.222679598,7.025422513
1,20120524 7:00,0.562729049,-3.103092448,4.218763951,-5.949435929,7.0872196
1,20120524 8:00,0.46621557,-3.182924708,4.456193284,-5.57338088,7.180687695
1,20120524 9:00,0.573160401,-2.978040516,4.663260809,-5.312557378,7.627944116
1,20120524 10:00,0.317075454,-2.828424811,4.869113863,-5.01033332,8.017265767
1,20120524 11:00,0.092660463,-2.63023983,4.712446937,-4.670158753,7.824922332
1,20120524 12:00,0.06813269,-2.218796643,4.622575988,-4.038800276,7.730681774
1,20120524 13:00,0.109482191,-1.849223523,4.632291766,-3.382601466,7.690513667
1,20120524 14:00,0.336434536,-1.331151233,4.646258197,-2.611171109,7.813335378
1,20120524 15:00,0.379475604,-0.728222275,4.388182835,-1.593407444,7.550697757
1,20120524 16:00,0.699840227,-0.432340472,4.288596107,-1.175951839,7.478858642
1,20120524 17:00,0.66619677,-0.024805158,4.358428264,-0.422461722,7.558422393
1,20120524 18:00,0.642890691,0.609945051,4.087600943,0.800234694,7.211586239
1,20120524 19:00,0.550512161,1.765558887,3.706256644,2.700520207,6.715664612
1,20120524 20:00,0.658584712,3.367786765,4.035378635,5.344635708,7.345994904
1,20120524 21:00,0.747862029,3.854596072,4.754346231,6.185066992,8.421264227
1,20120524 22:00,0.642514782,4.033799957,4.763454774,6.522481522,8.395772928
1,20120524 23:00,0.633775008,4.58983444,4.64747267,7.362912806,8.058978801
1,20120525 0:00,0.623343662,5.075527212,4.580676694,7.939070542,7.697465839
1,20120525 1:00,0.474579444,5.808138468,4.941101777,8.49803578,7.607750157
1,20120525 2:00,0.63114367,5.911834113,4.996621289,8.543232089,7.440140613
1,20120525 3:00,0.459355309,5.566697862,4.834241641,8.0048065,7.156031162
1,20120525 4:00,0.430598613,5.589397406,4.220542092,8.070963415,6.323996339
1,20120525 5:00,0.312376649,5.936081353,4.210393364,8.706331811,6.3766092
1,20120525 6:00,0.202048676,5.476931482,4.882597345,8.436463998,7.776862926
1,20120525 7:00,0.138802743,4.11134754,3.501176374,6.936470568,6.24282221
1,20120525 8:00,0.089747202,3.909115237,2.519137698,6.662017622,4.668194429
1,20120525 9:00,0.108918334,3.635173011,1.578290917,6.469442047,3.251405233
1,20120525 10:00,0.127525606,3.345237924,0.737737448,6.533633905,2.008990091
1,20120525 11:00,0.267550037,3.355555898,0.116277107,6.408525283,0.751542703
1,20120525 12:00,0.419509439,3.313768101,-0.355340252,6.313547533,-0.196992027
1,20120525 13:00,0.371863542,3.449965366,-0.69562113,6.4229357,-0.84337861
1,20120525 14:00,0.316605576,3.755377415,-0.795317458,6.8408378,-1.074123588
1,20120525 15:00,0.422046785,4.023644756,-0.298626772,6.959396232,-0.136863042
1,20120525 16:00,0.387745508,3.841016605,0.34969785,6.451101516,0.984542518
1,20120525 17:00,0.364251474,3.518063999,0.569984945,5.932326495,1.381393816
1,20120525 18:00,0.297810351,2.880929065,0.369398322,5.668353853,1.235581028
1,20120525 19:00,0.250070475,2.944900508,0.490586073,5.533419946,1.328029342
1,20120525 20:00,0.198101677,2.945416407,0.73057364,4.939972764,1.648216184
1,20120525 21:00,0.126773799,2.508450181,0.505510673,4.290193951,1.303226136
1,20120525 22:00,0.102997835,2.375348308,0.227913114,4.234517339,0.876310346
1,20120525 23:00,0.015582417,3.070779799,0.835642824,4.11333883,1.146890776
1,20120526 0:00,0,3.352460506,1.784847381,4.707441031,2.578712219
1,20120526 1:00,0,2.69320432,3.004357057,3.86368715,4.159039934
1,20120526 2:00,0.090780942,2.640139119,2.847539438,3.791474683,4.126256249
1,20120526 3:00,0.157410016,2.569547797,2.597438028,3.636824975,3.649964979
1,20120526 4:00,0.331265854,2.38454985,3.154619598,3.372258946,4.502959345
1,20120526 5:00,0.380979223,1.739004383,3.174789066,2.521046504,4.881518121
1,20120526 6:00,0.44723239,0.938158007,3.591288593,1.282570743,5.639254233
1,20120526 7:00,0.286251282,0.39436141,3.585741989,0.451168801,6.045029653
1,20120526 8:00,0.392914195,0.619766804,3.460691284,0.924064602,6.148329189
1,20120526 9:00,0.426839574,0.832514443,3.969466129,1.179683954,6.449567953
1,20120526 10:00,0.169157032,0.758028427,3.881224704,1.067850488,6.439052432
1,20120526 11:00,0.198007701,0.503412832,3.613979245,0.672279541,6.02523573
1,20120526 12:00,0.115214735,0.409453348,2.58180669,0.537440332,4.983580536
1,20120526 13:00,0.09510384,0.688897615,1.760405081,1.095329568,4.338422361
1,20120526 14:00,0.095009862,1.092485242,1.365083497,1.915228639,3.865223891
1,20120526 15:00,0.082417064,1.42937624,1.157842207,2.70764863,3.581923369
1,20120526 16:00,0.117940043,1.771135605,1.491646912,3.345418914,3.899244696
1,20120526 17:00,0.23174513,1.746306933,1.914701516,3.38248372,4.60687744
1,20120526 18:00,0.282304285,1.792069583,2.405828076,3.193964448,4.984199096
1,20120526 19:00,0.307301935,1.674255101,2.37305269,3.149231061,5.01327142
1,20120526 20:00,0.357391211,1.733649179,2.355404405,3.238058786,4.885848042
1,20120526 21:00,0.329386327,1.708333671,2.275230767,3.324330317,4.934095729
1,20120526 22:00,0.328540544,1.829556009,2.392717922,3.272567398,4.799249629
1,20120526 23:00,0.265670518,2.29302455,2.865187723,3.526269605,4.859249958
1,20120527 0:00,0.37402499,2.801282068,4.144940505,4.066904534,6.079669018
1,20120527 1:00,0.292735638,2.755475329,4.16727288,3.938423594,6.101655764
1,20120527 2:00,0.247251195,2.61108994,4.008466011,3.676524984,5.709214445
1,20120527 3:00,0.20411615,2.802803556,3.957216236,3.929006007,5.583269998
1,20120527 4:00,0.161263035,2.823381046,4.02532449,3.996722943,5.78580762
1,20120527 5:00,0.155248562,2.85630503,3.997002246,4.084171965,5.823709397
1,20120527 6:00,0.198665534,2.869680399,3.552949918,4.155476552,5.271764766
1,20120527 7:00,0.18419321,1.938206014,2.265636487,3.682803375,4.507412258
1,20120527 8:00,0.16427027,1.582901352,1.892726939,3.412832547,4.351067427
1,20120527 9:00,0.130344889,1.382613782,1.702226131,3.347357895,4.501095295
1,20120527 10:00,0.223005349,1.41862439,1.605795633,3.422698591,4.293819951
1,20120527 11:00,0.112865331,1.417595515,1.440919711,3.46664733,4.039167385
1,20120527 12:00,0.190207686,1.347975007,1.309423578,3.414626373,3.927436104
1,20120527 13:00,0.14538107,1.2931017,1.356964488,3.306996808,4.071147009
1,20120527 14:00,0.237665625,1.229654439,1.298296982,3.077387067,3.900194202
1,20120527 15:00,0.218212571,1.163806471,1.349546757,2.887689957,4.018637255
1,20120527 16:00,0.175641385,1.161405764,1.43383915,2.767952065,4.186826392
1,20120527 17:00,0.18926792,1.181983254,1.359324675,2.799792478,4.096020051
1,20120527 18:00,0.218118595,1.215936112,1.336734313,2.881860022,4.016663205
1,20120527 19:00,0.069072454,1.201874827,1.320887343,2.86795787,4.087729037
1,20120527 20:00,0.06963631,1.221766401,1.077113742,2.874684718,3.588294159
1,20120527 21:00,0.150361804,1.175810007,1.14994237,2.795756369,3.625406316
1,20120527 22:00,0.050183251,1.215250196,1.304366034,2.541033063,3.644357205
1,20120527 23:00,0.114180998,1.640518324,1.453732155,2.440130345,3.017398639
1,20120528 0:00,0.14321962,1.702936711,1.446988764,2.400666171,2.395177796
1,20120528 1:00,0.089559251,1.755350478,3.746226487,2.482007393,5.177664326
1,20120528 2:00,0.178272716,1.948807357,3.314159828,2.758455569,4.584290175
1,20120528 3:00,0.129499105,2.00454917,3.055470235,2.784141305,4.215079591
1,20120528 4:00,0.165961844,2.022583286,3.18913963,2.857715702,4.50234803
1,20120528 5:00,0.151301565,2.064553592,2.98431094,2.953493023,4.406277929
1,20120528 6:00,0.123484632,1.851095239,2.789704028,2.721015344,4.216492387
1,20120528 7:00,0.101118314,1.212687537,2.192516352,2.127195953,4.071445372
1,20120528 8:00,0.091814676,0.771343538,1.652334741,1.672689029,3.936758859
1,20120528 9:00,0.023024151,0.622480109,1.478564529,1.529458399,4.052137166
1,20120528 10:00,0.027253077,0.656908875,1.492717759,1.556014838,3.973020612
1,20120528 11:00,0.03354948,0.935290046,2.001840893,1.684443519,4.005043979
1,20120528 12:00,0.009001153,0.884794521,2.295127269,1.447612325,4.020584731
1,20120528 13:00,0,0.506078088,2.457889414,0.896892728,3.966898498
1,20120528 14:00,0,0.146707343,2.34505672,0.36358719,3.75545009
1,20120528 15:00,0,-0.132329613,1.900409411,0.037944299,3.192215578
1,20120528 16:00,0,0.121787474,0.915580492,0.145476109,2.428835023
